0,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:26,42.19606271,-92.89296902,7.7976039120000005,1354.282523,446.5259828,0.0388904,212.36950529969798,1315.159036,117.7652224,3.742201861,189.4035757,30,8849.0,0
1,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:27,42.19610599,-92.89296902,6.688457908999999,584.4785736,424.2152954,0.0388904,211.9872556829539,1159.572682,178.74367780000003,1.05044845,82.32744253,29,8849.0,0
2,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:28,42.19613892,-92.89296902,5.0710911335,1052.875451,470.54875030000005,0.0388904,211.880566778959,1652.712733,192.1689331,2.026418427,171.3665761,31,8849.0,0
3,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:29,42.19616999,-92.89296902,5.74685216,1019.828104,531.4728918000002,0.0388904,212.3185543080976,1842.058839,204.5450224,6.463148792999999,276.5721978,28,8849.0,0
4,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:30,42.19620704,-92.89296902,7.075552620500001,1281.396735,522.8049055,0.0388904,212.3967036623787,1210.411729,159.1349545,9.197825494,196.6286283,30,8849.0,0
5,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:31,42.1962524,-92.89296902,8.5719241335,64.05878601,537.6146432,0.0388904,212.14123810818475,1424.294455,122.3530162,9.850113563999999,223.2375457,30,8849.0,0
6,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:32,42.19630634,-92.89296902,10.077771753,0.046460541380000005,433.5323134,0.0388904,212.23175417040187,1639.525517,164.8373777,10.68919953,35.35145954,27,8849.0,0
7,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:33,42.19636889,-92.89296902,11.58001796,896.4936138,489.1527126,0.0388904,212.66245115498174,1854.246381,142.8856081,11.72739079,179.66377340000003,28,8849.0,0
8,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:34,42.19643978,-92.89296902,13.0019732605,268.8654695,471.6410996,0.0388904,212.92496830063968,1438.133578,194.8193143,15.12078353,197.0679599,29,8849.0,0
9,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:35,42.19651927,-92.89296902,14.5611082925,624.2855737000001,515.5725324,0.0388904,212.96995865812332,1586.86289,188.9753035,14.76998843,257.71547819999995,25,8849.0,0
10,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:36,42.19660746,-92.89296902,16.063103895999998,1628.70501,507.8233339,0.0388904,213.24614474466958,1730.007989,161.46903840000004,15.76805828,139.26325119999998,27,8849.0,0
11,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:37,42.19670425,-92.89296902,17.55720526,1412.897181,446.6828092,0.0388904,213.74414533852172,1872.392222,161.4047615,17.03857868,253.574328,31,8849.0,0
12,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:38,42.19680952,-92.89296902,18.926853939,818.9858731,481.9208042,0.0388904,214.0912448738183,1552.021602,159.2948956,21.5309573,23.45026804,29,8849.1,0
13,9BHC6F6Z2JM000013,Acme_Motors,2018,1550000000.0,2019-01-27 8:34:39,42.19692309,-92.89296902,20.51952812,1611.381677,491.7079162,0.0388904,214.26764288219107,1665.988302,140.5432387,20.62022311,322.4316613,29,8849.1,0
