0,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:40,42.3687033,-92.89344641,7.8111261865,490.5653926,517.3724353,0.0388904,212.31187954601788,1317.124842,155.40351930000003,3.619555477,75.14494007,30,5893.0,0
1,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:41,42.36874655,-92.89344641,6.656670635999999,1269.206065,410.4120295,0.0388904,211.79860294222232,1155.040108,214.7143588,1.016021204,130.9040876,25,5893.0,0
2,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:42,42.36877935,-92.89344641,5.0589466095,1526.265208,579.5396026000002,0.0388904,211.582964904994,1649.230643,162.5077572,2.042457424,225.8429197,25,5893.0,0
3,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:43,42.36881038,-92.89344641,5.744278844499999,1970.4932670000005,446.0998945,0.0388904,211.96655708223946,1841.310312,180.9784874,6.478120597999999,167.3313097,28,5893.0,0
4,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:44,42.36884743,-92.89344641,7.0750554805000005,1636.450353,534.3548693,0.0388904,211.96241147612278,1210.339356,193.7986772,9.202312079,141.0935164,22,5893.0,0
5,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:45,42.36889279,-92.89344641,8.571844595999996,1729.9265260000002,645.2587046,0.0388904,211.5967295853565,1424.282876,172.2546656,9.850905945,165.6958985,23,5893.0,0
6,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:46,42.36894673,-92.89344641,10.0777593175,1432.87904,483.4201913,0.0388904,211.61013139750222,1639.523706,202.809852,10.68933878,147.5105948,30,5893.0,0
7,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:47,42.36900927,-92.89344641,11.580016084,1577.274898,446.7925875,0.0388904,211.9962123992142,1854.246108,199.6845486,11.72741486,269.53298060000003,25,5893.0,0
8,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:48,42.36908017,-92.89344641,13.0019729455,1880.428877,455.95447,0.0388904,212.2004705405026,1438.133548,165.22725380000003,15.12078897,92.95200557,27,5893.0,0
9,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:49,42.36915965,-92.89344641,14.5611082575,1735.459318,441.4031893,0.0388904,212.16905735612326,1586.862887,196.0955901,14.76998916,174.9819541,23,5893.0,0
10,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:50,42.36924785,-92.89344641,16.063103892500006,1131.424222,463.9390063,0.0388904,212.39136996143978,1730.0079879999996,158.80406010000004,15.76805835,171.3301611,25,5893.0,0
11,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:51,42.36934463,-92.89344641,17.55720526,906.9272954,539.8796316,0.0388904,212.85715249683773,1872.392222,132.04067179999998,17.03857868,158.7108464,27,5893.0,0
12,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:52,42.36944991,-92.89344641,18.926853939,517.3851714,546.2972283,0.0388904,213.15986088316183,1552.021602,212.0148255,21.5309573,107.9839669,27,5893.1,0
13,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:53,42.36956348,-92.89344641,20.51952812,1641.806776,419.5476515,0.0388904,213.27787568776643,1665.988302,172.6781369,20.62022311,202.5048963,27,5893.1,0
14,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:54,42.36968587,-92.89344641,22.024154221999996,1039.586204,639.3086366,0.0388904,213.58574968741,1773.555241,155.4137524,21.53606536,248.10182090000004,24,5893.1,0
15,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:55,42.36981684,-92.89344641,23.5129717375,1204.1783369999996,545.9238184999998,0.0388904,214.0733705701741,1879.973843,194.8729117,22.93782516,231.9109554,30,5893.1,0
16,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:56,42.36995383,-92.89344641,23.971635824499998,1129.358607,548.6319346,0.0388904,214.67320869816544,1913.579888,157.40733469999995,6.52022628,146.6749206,24,5893.1,0
17,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:57,42.37009124,-92.89344641,23.7863239145,1539.714329,448.7621958,0.0388904,215.2796500318481,1900.676308,188.1139375,1.85341681,88.81428813,25,5893.1,0
18,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:58,42.37022378,-92.89344641,22.133663279,896.1669929,408.9483131,0.0388904,215.7618484484351,1783.590757,139.68652340000003,0.5268458065,277.5065501,24,5893.1,0
19,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:05:59,42.37034536,-92.89344641,20.169128595,1456.152792,567.8896071,0.0388904,216.01152357693692,1643.1892779999996,177.8761241,0.1497593538,320.1356133999999,30,5893.1,0
20,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:00,42.37045556,-92.89344641,18.171000280999998,1220.82632,535.1648326000002,0.0388904,216.01068758967108,1500.374208,221.6666402,0.042570072249999986,21.17213217,28,5893.1,0
21,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:01,42.37055967,-92.89344641,18.1380403645,1064.833083,548.5557297,0.0388904,215.88242171430676,1496.506043,180.286636,6.813315857999999,61.86096245,26,5893.1,0
22,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:02,42.37066368,-92.89344641,17.9874970485,993.3565159,410.8829944,0.0388904,215.74391330287432,1486.068242,199.9352852,1.936729433,153.25438269999995,25,5893.1,0
23,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:03,42.37076714,-92.89344641,18.0855974565,22.5676849,457.2406508,0.0388904,215.604464683455,1492.695314,204.2472288,7.812905682,272.9796985,25,5893.1,0
24,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:04,42.37087102,-92.89344641,17.9844549395,1008.591301,611.6778646,0.0388904,215.46718312426222,1485.809323,159.5279895,2.220869354,236.6393106,26,5893.2,0
25,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:05,42.3709745,-92.89344641,18.088228070499998,1211.23215,565.9657937000002,0.0388904,215.33242627093148,1492.884634,186.593935,7.792633061,119.9053268,23,5893.2,0
26,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:06,42.37107839,-92.89344641,17.986090318,441.9461767,451.2524008,0.0388904,215.2000937045876,1485.9265779999996,200.8156672,2.21510673,209.3267986,23,5893.2,0
27,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:07,42.37117893,-92.89344641,16.667968387000002,1810.440296,590.4352576,0.0388904,214.9833432666277,1392.903974,148.04181100000002,0.6296585232,192.8822225,25,5893.2,0
28,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:08,42.37126899,-92.89344641,14.6678212485,2038.955777,610.730427,0.0388904,214.5657839162705,1249.897831,164.03005119999997,1.205108908,149.10788280000003,24,5893.2,0
29,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:09,42.3713538,-92.89344641,14.931885066,1384.541615,474.8200096,0.0388904,214.04682185747214,1267.145706,174.8079854,8.959222512,155.75310530000004,30,5893.2,0
30,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:10,42.37143982,-92.89344641,14.903239575,547.336318,530.5963191999998,0.0388904,213.55100727897593,1265.536709,222.1778001,2.546717384,23.32746433,30,5893.2,0
31,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:11,42.37152567,-92.89344641,15.033510236500002,871.1161809,499.0120535,0.0388904,213.0707713325969,1274.516088,170.9245849,7.425570295,216.2204733,27,5893.2,0
32,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:12,42.37161199,-92.89344641,14.921765421500002,897.2854297,517.9705448,0.0388904,212.60063857906576,1266.890798,130.2281535,2.110766747,128.1960473,28,5893.2,0
33,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:13,42.37169789,-92.89344641,15.0344593525,1295.512113,462.7549597,0.0388904,212.13933981903628,1274.587087,204.7457248,7.379461243,51.13423535,24,5893.2,0
34,KMHD5ML6XJ4000023,Acme_Motors,2018,1550000000.0,2019-01-30 1:06:14,42.3717842,-92.89344641,14.920225638500002,1006.646457,575.4840642000001,0.0388904,211.68658541503459,1266.7816289999996,169.42747509999995,2.097659948,3.2648477860000003,22,5893.2,0
